age,job,marital,education,balance,housing,loan,contact,duration,campaign,poutcome,y,cluster_id_hierarchical
47,2,1,0,668,0,0,0,908,1,3,0,6
35,4,0,2,649,0,0,0,177,1,3,0,6
46,1,0,0,452,1,0,2,113,4,3,0,5
27,0,2,1,-145,1,0,1,289,8,3,0,5
31,1,1,1,-498,1,0,0,357,1,3,0,5
31,4,2,2,0,0,0,0,38,16,3,0,6
46,0,1,1,22,1,0,0,414,4,3,0,5
31,0,1,1,2304,1,0,0,257,2,3,0,5
33,4,1,2,1412,1,0,2,480,1,3,1,7
42,3,1,0,145,0,0,0,252,2,3,0,6
33,4,2,0,4897,1,0,2,151,1,3,0,5
40,3,1,0,1832,0,0,0,213,4,3,0,6
51,1,1,0,3726,0,1,0,119,12,3,0,4
31,10,1,2,591,0,0,0,161,2,3,0,6
62,5,0,2,0,0,0,0,227,2,3,1,2
24,8,2,1,508,1,0,1,12,3,1,0,5
48,10,1,1,817,0,0,0,517,1,2,1,2
41,9,0,1,348,1,0,0,225,2,0,0,5
43,4,1,2,291,1,0,2,150,2,3,0,5
52,9,1,1,3554,0,1,0,89,1,3,0,4
54,1,1,0,781,1,0,2,103,2,3,0,5
32,9,0,2,267,0,0,0,128,1,3,0,6
38,1,1,0,1327,1,0,0,277,1,3,0,5
41,0,1,0,-306,1,0,2,500,1,3,1,7
31,1,2,0,864,1,0,1,113,2,3,0,5
35,3,1,2,1265,1,0,0,326,5,0,1,7
26,0,1,1,0,0,0,2,755,1,3,0,6
52,9,1,2,214,0,0,0,161,3,3,0,6
58,5,1,1,425,1,1,0,100,1,3,0,3
57,3,1,2,3,0,0,0,142,2,3,0,6
34,4,1,2,0,1,0,2,214,2,3,0,5
59,1,1,0,0,0,0,0,167,2,3,0,6
27,9,2,1,282,0,1,0,676,5,3,0,4
42,2,1,2,0,0,0,0,236,1,3,0,6
47,3,2,2,3727,0,0,2,993,6,3,1,2
33,1,1,1,0,1,1,0,83,12,3,0,3
31,7,2,1,864,1,0,0,100,1,3,0,5
37,4,1,2,4089,1,0,0,289,2,1,1,7
29,1,1,1,-478,0,1,0,528,2,3,0,4
38,10,1,0,-363,0,0,2,340,2,3,0,6
35,6,1,1,8883,0,0,0,33,3,3,0,6
31,9,2,1,1970,0,0,1,284,3,3,0,6
62,4,1,2,1859,0,0,1,245,3,3,1,2
32,9,2,2,1059,1,0,0,115,1,3,0,5
31,7,1,1,388,1,0,2,730,2,3,0,5
51,1,0,0,602,1,0,0,347,1,0,0,5
29,7,2,1,0,0,0,0,58,1,3,0,6
43,1,1,0,255,1,0,0,180,1,3,0,5
36,1,1,1,63,1,0,2,56,8,3,0,5
34,6,1,0,712,1,0,2,326,3,3,0,5
29,7,1,1,57,1,0,1,342,9,3,0,5
57,5,1,1,523,0,1,0,49,6,3,0,4
43,4,1,2,422,0,0,0,110,1,3,0,6
33,7,1,1,386,0,0,0,253,1,0,1,2
60,4,1,2,3387,0,0,0,636,2,3,0,6
51,9,1,0,260,0,0,0,137,2,3,0,6
40,0,2,1,-1,0,0,0,173,1,3,0,6
51,9,1,1,1490,1,0,0,227,2,3,0,5
38,7,1,1,497,1,1,2,88,5,3,0,3
35,9,1,1,1707,1,0,2,426,3,3,0,5
47,9,1,1,826,1,0,1,195,3,1,0,5
45,1,1,0,907,0,0,0,230,8,3,0,6
40,7,1,1,1836,1,0,0,750,2,3,1,7
29,2,2,1,404,0,0,0,413,3,3,0,6
52,4,0,2,907,1,0,2,104,2,3,0,5
26,9,1,1,18,1,1,0,138,1,3,0,3
31,1,2,0,-495,1,0,2,334,2,3,0,5
55,7,1,3,1210,1,0,2,868,1,3,0,5
35,7,1,1,819,1,0,1,102,14,3,0,5
56,4,0,2,442,0,0,2,77,3,3,0,6
28,1,2,1,-46,1,0,0,199,1,2,1,7
27,8,2,1,671,1,0,2,332,2,3,0,5
30,9,1,1,371,0,0,0,124,2,3,0,6
51,9,1,2,-3,0,0,0,91,9,3,0,6
33,4,1,1,11,1,0,0,104,3,3,0,5
32,1,2,1,33,1,0,0,125,1,0,0,5
43,2,1,1,104,1,0,0,635,3,3,1,7
46,1,1,0,174,0,1,0,90,1,3,0,4
32,4,1,2,3107,1,1,0,310,1,3,0,3
40,7,1,1,1438,1,0,0,207,1,0,0,5
39,1,1,1,1367,0,0,2,43,1,3,0,6
51,1,1,0,-11,0,0,1,126,4,3,0,6
46,0,2,1,1693,1,0,0,137,1,2,0,5
43,1,1,0,778,1,1,2,284,5,3,0,3
36,9,1,2,837,0,0,0,68,6,3,0,6
48,4,1,2,363,0,0,0,67,1,3,0,6
26,0,2,1,236,1,1,0,8,2,3,0,3
39,0,2,3,0,1,0,0,62,1,3,0,5
47,4,1,2,-50,0,1,0,175,1,3,0,4
23,2,2,0,4,1,0,2,395,2,3,1,7
54,4,0,2,26306,1,0,0,27,1,0,0,5
38,0,1,1,46,1,1,2,195,1,3,0,3
33,9,1,1,575,0,1,0,254,2,3,0,4
35,0,0,1,148,0,1,0,199,1,3,0,4
52,7,1,1,431,0,0,0,73,17,3,0,6
25,9,2,2,777,1,0,2,351,1,3,0,5
29,4,1,2,199,1,1,2,1689,4,3,1,8
35,9,2,2,3552,0,0,0,267,1,3,0,6
49,7,1,1,47,0,0,2,234,2,3,0,6
41,0,0,1,3823,0,0,0,234,10,3,0,6
32,4,1,2,138,0,0,0,94,4,3,0,6
29,0,2,1,1117,1,0,2,77,2,3,0,5
28,1,1,1,1325,1,0,0,242,1,3,0,5
59,5,1,1,0,0,0,0,247,4,3,0,6
34,2,1,2,4343,0,0,2,85,4,3,0,6
55,4,0,2,1598,0,0,0,607,4,3,0,6
34,4,1,2,3301,1,0,0,485,2,0,1,7
24,8,2,1,822,0,0,0,184,1,0,1,2
42,9,0,1,-280,1,0,2,258,1,3,0,5
34,4,2,3,1534,1,0,0,156,1,1,0,5
34,0,1,1,1671,0,0,2,160,1,3,0,6
51,6,1,2,2007,0,0,2,1021,1,3,0,6
58,1,1,0,0,1,0,0,5,25,3,0,5
44,9,1,1,2776,1,0,0,701,1,3,1,7
33,1,1,1,139,1,1,0,732,2,0,1,8
34,4,1,2,573,0,0,0,122,1,3,0,6
34,0,1,1,475,1,0,2,559,1,3,0,5
42,1,0,1,47,1,1,2,141,1,3,0,3
46,4,2,2,2154,1,0,0,87,4,3,0,5
31,6,2,2,96,0,0,0,577,1,3,0,6
39,2,1,2,83,1,0,0,193,2,3,0,5
34,4,2,2,6766,0,0,0,210,5,3,0,6
47,9,1,1,3973,0,0,0,732,2,3,0,6
42,7,0,1,372,1,1,2,121,2,3,0,3
48,1,2,1,-552,0,1,0,150,2,3,0,4
30,6,2,2,48,0,0,0,140,1,3,0,6
38,9,1,1,7696,1,0,0,386,2,3,0,5
24,7,1,1,4500,1,0,0,733,2,3,1,7
34,9,1,1,1,1,0,0,108,1,3,0,5
46,4,2,2,46,0,1,0,80,1,0,0,4
32,0,0,1,-18,1,0,2,155,3,3,0,5
46,7,1,1,451,1,1,0,389,4,3,0,3
26,6,1,2,479,1,0,0,133,3,3,0,5
42,1,1,1,0,1,0,0,328,6,3,0,5
50,9,1,1,1130,1,0,0,119,2,3,0,5
41,1,1,0,389,1,0,2,87,6,3,0,5
34,0,2,1,10,0,1,0,162,1,0,0,4
32,7,1,1,401,1,0,2,294,2,3,0,5
58,3,2,2,145,1,1,0,128,2,3,0,3
45,9,1,1,115,1,0,0,108,1,3,0,5
28,0,2,1,89,1,1,0,172,2,3,0,3
35,9,1,1,94,1,1,2,208,5,3,0,3
39,7,1,1,1438,1,0,2,212,2,3,0,5
49,10,0,2,780,0,0,0,148,1,0,0,6
50,4,1,2,207,1,0,0,99,1,3,0,5
37,4,1,2,238,0,0,0,185,1,2,1,2
45,1,1,0,2433,0,0,0,133,2,3,0,6
30,3,2,1,1924,0,0,0,170,1,3,0,6
48,10,1,2,-471,1,0,2,668,7,3,0,5
36,4,2,2,1531,1,0,0,81,3,0,0,5
41,4,2,1,764,0,0,0,230,2,3,0,6
55,1,1,1,383,0,0,2,287,1,3,0,6
70,5,1,0,3782,0,0,0,618,1,3,0,6
41,4,1,2,326,1,0,0,788,1,3,1,7
47,7,0,1,691,0,0,0,285,6,3,0,6
34,9,2,1,0,0,0,0,163,2,3,0,6
33,4,2,2,99,0,0,0,159,1,3,0,6
58,5,1,1,502,1,0,0,197,2,0,0,5
51,4,1,2,-15,0,0,0,212,2,3,0,6
45,4,1,2,1929,1,0,2,44,15,3,0,5
55,0,1,1,0,0,0,0,180,2,2,0,6
30,1,2,0,185,0,0,2,11,1,3,0,6
33,4,2,1,-424,1,0,2,863,1,3,0,5
27,7,2,1,0,1,0,2,388,7,3,0,5
59,5,1,1,319,1,0,2,143,3,3,0,5
34,4,2,2,171,1,0,0,191,1,0,0,5
47,9,0,2,-1148,1,1,2,62,2,3,0,3
44,1,1,0,-11,1,0,2,13,1,3,0,5
35,0,2,1,0,1,0,0,1073,1,3,1,7
45,4,1,2,-206,1,0,0,337,2,3,0,5
42,1,1,0,704,1,1,1,88,10,3,0,3
38,9,1,1,1931,0,0,0,167,1,1,0,6
34,9,2,1,943,0,0,0,96,4,3,0,6
35,9,1,1,327,1,0,0,537,3,3,0,5
29,4,2,1,-105,1,0,2,5,3,3,0,5
58,5,1,1,983,0,0,0,139,1,3,0,6
44,1,2,0,787,1,0,2,570,2,3,0,5
45,2,1,2,0,1,0,0,100,3,3,0,5
43,1,1,1,3060,1,0,2,253,2,3,0,5
44,7,1,1,5780,1,0,0,525,2,3,0,5
30,9,2,1,790,0,0,0,696,3,3,0,6
38,10,1,2,1449,0,0,2,535,6,3,0,6
50,9,1,1,1412,0,0,0,131,3,3,0,6
21,8,2,1,681,0,0,2,6,1,3,0,6
38,2,1,2,228,1,0,0,105,1,3,0,5
42,0,1,1,0,0,0,2,370,1,3,0,6
45,9,2,2,2087,0,0,0,29,14,3,0,6
34,2,1,1,2,1,1,0,184,1,0,0,3
48,9,1,1,197,0,1,0,47,2,1,0,4
34,7,1,1,0,0,1,2,193,4,3,0,4
32,1,1,1,1905,1,0,0,709,2,3,1,7
35,9,1,2,118,0,0,0,358,2,3,0,6
39,2,1,2,2644,1,0,2,253,1,3,0,5
36,6,1,2,16430,1,0,2,197,3,3,0,5
35,9,1,1,13,0,0,0,94,2,3,0,6
57,7,0,1,14,0,1,0,445,2,3,0,4
28,9,2,1,769,1,0,0,153,1,0,0,5
43,0,1,3,3485,0,0,2,113,1,3,0,6
57,4,1,1,139,0,0,0,80,1,3,0,6
34,7,0,1,202,1,0,2,318,1,3,0,5
36,9,1,2,6,1,0,0,100,1,0,0,5
47,4,0,2,2515,0,0,2,40,3,3,0,6
36,4,0,2,5195,1,0,2,55,25,3,0,5
33,4,1,2,2098,0,0,0,67,1,3,0,6
57,4,1,2,320,0,0,0,76,2,3,0,6
57,4,1,2,3431,1,0,2,73,1,3,0,5
34,0,1,1,50,1,0,2,89,2,3,0,5
51,3,0,2,370,1,0,0,109,3,3,0,5
54,1,0,0,-182,0,0,0,98,1,3,0,6
52,6,2,2,1623,1,0,2,21,17,3,0,5
43,2,1,2,13342,1,0,0,465,1,3,0,5
58,5,2,0,6570,0,0,0,106,3,3,0,6
53,0,1,1,225,1,0,0,304,1,0,0,5
44,4,1,1,-665,0,0,0,342,3,3,0,6
29,4,2,2,0,0,0,2,16,25,3,0,6
27,7,2,1,54,1,0,2,543,2,3,1,7
35,1,1,0,46,0,0,0,338,3,3,0,6
40,6,1,1,2,0,0,0,197,5,3,0,6
34,1,1,1,103,1,1,2,956,2,3,0,3
38,0,2,1,883,1,0,0,95,1,1,0,5
32,7,1,1,55,1,0,2,546,9,3,0,5
41,0,1,1,8238,1,1,2,124,4,3,0,3
25,1,2,1,913,1,0,0,113,4,3,0,5
38,1,0,1,595,1,0,0,245,3,3,0,5
26,9,2,1,7,1,0,0,188,2,3,0,5
37,9,2,2,1661,0,0,0,199,5,3,0,6
30,4,1,2,102,1,0,0,470,7,1,1,7
36,7,1,1,338,0,0,2,90,1,3,0,6
33,4,1,1,3132,1,0,2,350,5,3,0,5
33,0,2,2,490,1,0,0,31,1,0,0,5
35,4,1,2,2682,1,0,0,156,1,3,0,5
24,7,1,2,0,1,0,2,299,1,3,0,5
29,10,1,1,596,0,0,0,510,2,3,0,6
54,1,1,1,2059,1,0,0,177,4,3,0,5
27,0,1,1,132,0,0,0,123,2,3,0,6
34,4,1,1,0,0,0,0,270,1,3,0,6
39,1,1,0,385,1,0,2,225,4,3,0,5
38,4,1,2,223,0,0,0,63,1,3,0,6
37,4,1,2,0,1,0,2,247,13,3,0,5
26,7,2,1,512,1,1,0,206,5,0,0,3
36,2,1,2,1169,1,0,2,168,2,3,0,5
35,4,2,2,71,1,0,2,836,12,3,0,5
30,4,2,2,940,0,0,0,131,2,3,0,6
25,9,2,1,-80,1,1,2,89,1,3,0,3
34,9,1,1,0,1,0,0,116,4,3,0,5
52,11,1,3,1317,0,0,2,58,1,3,0,6
39,0,1,1,179,0,0,2,36,1,3,0,6
34,4,1,1,1007,1,0,0,240,2,3,0,5
34,4,2,1,0,0,0,0,132,4,3,0,6
30,7,1,1,1286,1,1,0,544,1,3,0,3
33,7,1,1,804,1,1,2,266,1,3,0,3
30,8,2,1,4,0,0,0,443,2,3,0,6
51,1,1,0,0,1,0,0,324,1,3,0,5
36,7,2,1,417,1,0,0,15,10,0,0,5
48,1,1,0,1678,0,0,0,263,2,3,0,6
37,7,0,1,532,1,0,2,199,1,3,0,5
58,4,1,1,407,1,0,0,145,2,3,0,5
56,4,0,2,659,0,1,0,56,1,3,0,4
34,1,1,1,393,1,0,0,11,9,3,0,5
33,0,0,1,661,1,0,0,411,1,1,0,5
26,7,2,1,0,0,0,0,165,23,3,0,6
40,4,2,3,838,1,0,2,619,3,3,0,5
35,7,1,1,195,1,0,0,203,1,3,0,5
45,2,1,1,68,1,0,2,254,1,3,0,5
37,9,2,1,-242,1,0,0,1149,6,3,1,7
35,4,0,2,321,1,0,2,189,1,3,0,5
43,7,2,1,3403,1,0,0,707,2,2,1,7
28,1,1,1,8,1,0,0,196,1,3,0,5
32,1,0,1,739,1,0,2,171,1,3,0,5
26,10,2,1,622,0,0,0,1451,2,3,1,2
35,7,1,1,152,1,0,2,563,1,3,1,7
35,9,2,1,2,0,0,0,239,4,3,0,6
39,1,1,1,1439,1,0,1,73,6,3,0,5
42,1,0,1,1491,1,0,0,203,2,0,0,5
32,9,2,1,6402,1,0,0,158,1,2,0,5
30,10,1,1,1210,0,0,0,100,4,3,0,6
26,4,2,2,122,0,1,0,160,1,3,0,4
30,8,2,1,0,1,0,0,661,1,3,0,5
32,4,1,2,62,1,0,0,166,1,3,0,5
47,7,1,1,3333,1,1,0,114,2,3,0,3
33,9,1,2,16992,1,0,2,58,1,3,0,5
57,1,1,0,23,1,0,1,25,8,3,0,5
35,0,1,1,0,1,0,0,121,2,3,0,5
53,9,1,2,6072,0,1,2,226,4,3,0,4
24,5,2,1,366,0,1,2,234,2,3,0,4
54,4,0,2,0,0,1,0,88,1,3,0,4
31,4,1,2,1343,1,1,2,85,1,3,0,3
41,2,1,1,2105,1,0,0,134,1,3,0,5
44,11,1,1,2319,0,0,0,251,3,3,0,6
35,7,2,1,35,1,0,0,152,1,3,0,5
30,4,1,2,877,0,0,0,202,1,0,0,6
43,1,2,0,30,1,0,2,379,17,3,0,5
51,2,1,1,-2082,0,1,0,123,6,3,0,4
60,5,1,1,89,0,0,0,156,2,3,0,6
43,6,1,1,104,0,0,2,332,1,3,0,6
31,4,1,2,1750,1,0,1,90,3,3,0,5
56,4,1,0,772,1,0,1,291,1,3,0,5
42,9,1,1,1048,1,0,1,23,2,3,0,5
52,2,1,0,592,0,0,0,122,2,3,0,6
40,9,1,1,0,1,1,0,105,2,0,0,3
36,7,1,1,3064,1,0,1,1143,4,3,0,5
40,7,1,0,33,0,0,2,70,3,3,0,6
46,1,1,1,0,1,0,0,264,2,3,0,5
32,0,2,1,1649,0,0,0,204,2,3,0,6
31,3,2,2,287,1,0,0,182,1,3,0,5
41,9,0,1,0,1,0,0,386,2,3,0,5
58,3,1,0,419,0,1,2,295,3,3,0,4
36,7,1,1,257,1,0,0,86,2,3,0,5
52,9,1,1,118,0,0,0,16,20,3,0,6
42,4,1,2,251,0,0,0,413,2,3,0,6
32,4,2,2,1731,1,1,2,323,3,3,0,3
62,4,1,2,0,0,0,0,78,3,3,0,6
31,9,2,2,23,0,0,0,121,3,3,0,6
41,1,2,1,-386,0,1,0,477,1,3,1,1
34,6,1,2,5498,0,0,0,265,1,3,0,6
44,4,2,2,5063,0,0,0,418,2,3,1,2
42,1,1,0,7041,1,0,0,386,4,3,0,5
37,2,2,1,654,0,0,2,594,2,3,0,6
47,4,1,2,1890,0,0,0,161,1,3,0,6
32,10,1,1,2400,1,1,0,450,3,3,0,3
46,1,1,1,519,1,0,0,217,6,3,0,5
39,9,2,2,1190,0,0,0,136,1,3,0,6
28,7,2,1,229,1,0,2,322,1,3,0,5
26,8,2,1,203,0,0,0,104,1,0,0,6
52,9,1,1,1818,0,1,0,189,2,0,0,4
42,10,1,1,1289,0,0,0,250,4,0,1,2
33,9,0,2,39,0,0,0,123,5,3,0,6
73,5,1,0,796,0,0,0,427,1,0,1,2
35,0,2,1,57,0,1,0,632,2,3,0,4
40,4,1,2,1548,1,0,0,101,3,3,0,5
51,9,1,1,117,0,0,0,467,2,1,1,2
37,0,2,1,0,1,0,0,640,2,3,0,5
39,4,1,2,691,1,1,0,517,1,0,0,3
28,1,1,1,64,1,0,2,160,3,3,0,5
49,9,0,2,0,1,0,0,177,3,3,0,5
36,0,1,1,957,1,0,2,206,1,3,0,5
45,9,1,1,118,1,0,2,208,2,3,0,5
29,9,2,2,218,1,0,0,169,1,3,0,5
35,4,1,1,724,1,0,0,287,2,0,1,7
35,3,1,2,20,1,1,0,505,3,3,0,3
30,1,1,1,-28,1,0,0,284,2,0,0,5
46,1,1,0,665,0,0,0,89,4,0,0,6
25,8,2,2,5,0,0,0,138,1,3,0,6
36,4,1,2,925,0,0,0,321,3,2,1,2
42,1,1,0,2519,1,0,2,262,4,3,0,5
57,0,1,1,3927,0,0,0,61,1,3,0,6
42,4,0,2,401,1,0,0,217,9,3,0,5
29,4,1,2,581,1,1,0,192,2,3,0,3
36,9,1,2,1327,0,0,0,174,2,3,0,6
31,10,1,1,3242,0,0,2,292,2,3,0,6
59,9,1,0,3163,1,0,2,240,2,3,0,5
50,10,0,1,32,0,0,0,282,2,3,0,6
47,0,1,1,310,1,1,1,128,6,3,0,3
46,3,1,0,0,0,0,1,161,1,3,0,6
26,1,2,0,155,1,0,0,291,1,0,0,5
31,7,2,1,11386,1,0,0,356,1,3,0,5
30,7,1,2,1380,1,0,2,294,2,3,0,5
47,1,2,3,2443,0,0,2,422,1,3,0,6
23,9,2,2,1129,1,0,2,806,1,3,1,7
44,10,2,0,4232,0,0,2,227,1,3,0,6
42,6,1,1,5564,0,0,0,560,2,3,0,6
32,7,2,1,-402,1,0,0,135,1,3,0,5
28,0,2,1,1323,1,0,2,361,1,3,0,5
57,5,1,0,1623,1,1,0,246,1,3,0,3
38,9,1,2,1042,1,0,0,419,2,3,0,5
22,8,2,1,2488,0,0,0,449,2,1,1,2
54,0,1,1,865,1,0,0,71,1,3,0,5
32,9,1,2,-1053,1,0,0,357,3,3,0,5
32,4,1,2,1667,1,0,0,164,2,0,0,5
59,0,0,1,975,1,0,2,263,4,3,0,5
45,9,1,1,2571,0,0,2,146,2,3,0,6
53,11,1,0,732,0,0,0,759,2,3,1,2
50,0,0,1,769,0,0,0,72,2,0,0,6
34,9,1,1,-136,1,1,0,131,2,3,0,3
35,0,0,1,3636,0,1,0,808,2,3,1,1
30,4,1,2,931,0,0,0,1183,1,3,0,6
62,3,1,1,565,0,0,0,123,3,3,0,6
40,1,1,1,271,1,0,2,483,2,3,0,5
26,6,2,2,1153,0,0,0,238,3,3,0,6
34,4,1,2,-73,1,0,0,90,1,3,0,5
50,11,1,3,558,0,0,0,464,1,0,1,2
31,11,0,2,137,0,0,0,385,9,3,0,6
35,9,1,1,700,1,0,2,240,2,3,0,5
55,5,1,0,-966,0,1,0,104,1,3,0,4
34,0,1,1,96,0,0,0,109,2,3,0,6
58,5,1,0,4007,0,0,0,598,4,3,0,6
50,4,2,2,567,1,0,2,274,8,3,0,5
31,9,2,1,40,0,0,0,123,2,3,0,6
47,0,0,1,136,0,1,0,70,1,3,0,4
38,6,2,2,917,1,0,2,260,1,3,0,5
46,4,2,2,593,1,0,0,190,3,3,0,5
42,1,1,0,505,1,0,2,521,2,3,0,5
34,1,1,1,2542,1,0,0,228,1,3,0,5
37,4,1,2,5355,0,0,1,466,4,3,1,2
38,8,2,2,807,0,0,0,74,2,3,0,6
59,5,1,1,9976,1,0,2,57,2,3,0,5
32,0,1,1,0,0,0,0,119,3,3,0,6
55,4,1,2,540,0,0,0,124,2,3,0,6
35,1,1,1,280,1,1,0,65,50,3,0,3
56,4,0,2,-59,0,1,0,127,6,3,0,4
27,0,1,1,-517,1,0,0,172,3,3,0,5
42,10,2,1,2613,1,0,0,174,6,3,0,5
42,8,1,3,-7,0,0,1,41,6,3,0,6
41,1,1,0,0,1,0,2,232,3,3,0,5
53,5,0,1,-200,0,1,2,161,1,3,0,4
67,5,1,0,2301,0,0,0,124,1,3,0,6
53,3,1,0,104,0,1,2,701,1,3,1,1
33,1,1,0,191,1,0,2,162,2,3,0,5
31,9,2,3,694,1,0,2,431,2,3,0,5
31,0,1,1,212,1,0,0,191,3,3,0,5
30,4,1,2,1882,1,0,0,249,5,3,0,5
48,1,1,3,131,1,0,2,189,1,3,0,5
30,9,2,1,175,0,0,0,167,4,3,0,6
43,9,2,2,0,0,0,0,73,4,3,0,6
38,4,0,2,4425,1,0,2,162,1,3,0,5
46,10,1,1,3533,1,0,0,235,2,3,0,5
59,1,0,1,3573,0,0,0,44,1,3,0,6
44,4,0,2,476,1,1,2,127,2,3,0,3
35,1,1,1,1257,1,0,0,93,3,0,0,5
55,1,1,3,23,0,0,0,143,1,1,0,6
39,4,2,2,0,1,0,0,81,2,3,0,5
36,7,2,1,398,1,1,2,77,2,3,0,3
33,1,1,1,745,1,0,2,115,4,3,0,5
48,4,2,2,8106,0,0,2,125,1,0,0,6
33,4,2,2,0,0,0,0,53,4,3,0,6
67,5,1,3,696,0,0,1,77,2,3,0,6
48,10,0,1,1266,1,0,1,45,1,3,0,5
57,4,1,2,2416,0,0,0,74,2,3,0,6
31,3,1,0,25,0,0,0,169,5,3,0,6
30,8,2,2,7513,0,0,0,269,2,3,0,6
56,2,0,0,29,0,0,0,52,2,0,0,6
26,1,1,0,5116,1,0,0,246,3,3,0,5
44,4,1,1,-1746,1,0,2,218,1,3,0,5
44,9,0,1,14,0,0,0,167,1,2,1,2
31,4,1,2,4148,1,0,0,316,3,1,1,7
47,6,1,3,14,1,0,0,142,1,3,0,5
30,0,2,1,105,1,0,0,75,1,3,0,5
37,4,1,2,767,0,1,0,204,1,3,0,4
56,0,0,0,0,0,1,0,542,1,3,0,4
43,4,2,1,-228,1,1,2,122,2,3,0,3
42,7,1,1,508,1,0,2,70,1,3,0,5
60,4,1,1,725,1,0,0,266,1,3,0,5
34,1,1,3,41,1,0,0,34,9,3,0,5
34,4,2,2,184,0,0,0,203,4,3,0,6
41,4,1,2,251,0,1,2,85,3,3,0,4
38,4,0,1,-17,0,0,0,11,4,3,0,6
23,7,1,1,-19,1,0,2,13,10,3,0,5
33,4,1,2,1064,1,0,0,562,1,3,1,7
36,1,1,1,777,1,0,0,185,3,3,0,5
49,10,1,2,377,0,0,0,158,1,0,0,6
34,0,0,1,479,1,0,0,515,1,0,1,7
40,9,0,1,-375,1,0,0,60,5,3,0,5
72,5,1,0,796,0,0,0,173,2,3,0,6
43,9,1,1,17,1,0,2,353,4,3,0,5
44,1,1,1,1071,1,0,0,143,3,0,0,5
35,0,1,1,0,1,0,0,18,5,3,0,5
46,0,0,1,7378,0,0,0,466,1,3,0,6
55,0,1,1,865,1,0,0,85,1,0,0,5
50,9,0,1,-701,1,1,0,148,1,3,0,3
23,1,2,3,817,1,0,0,123,1,3,0,5
34,8,1,3,1387,0,0,0,121,1,3,0,6
40,1,1,1,0,1,1,2,245,3,3,0,3
61,5,1,1,2917,0,0,0,215,1,3,1,2
53,9,1,1,4541,1,0,2,190,6,3,0,5
57,9,1,1,0,0,0,2,44,1,3,0,6
28,1,1,1,4287,0,0,0,171,1,3,0,6
25,0,1,1,242,1,0,0,62,12,3,0,5
38,1,1,1,171,1,1,2,172,1,3,0,3
27,7,2,1,259,1,0,2,78,10,3,0,5
45,1,1,1,827,1,0,2,319,5,3,0,5
31,7,2,1,469,0,1,0,111,1,3,0,4
39,1,1,0,2226,1,0,2,158,1,3,0,5
42,9,1,1,0,0,0,0,82,12,3,0,6
46,4,1,2,477,1,0,2,128,6,3,0,5
36,7,1,1,42,1,0,2,102,4,3,0,5
30,4,2,2,775,1,0,2,124,2,3,0,5
32,1,1,1,9,1,0,0,334,2,3,0,5
52,9,1,2,2557,0,0,0,134,5,2,1,2
31,4,1,2,2395,0,0,0,218,1,3,0,6
60,4,1,0,4895,0,0,2,313,1,3,0,6
35,1,2,1,376,1,1,2,207,3,3,0,3
38,4,1,2,389,1,0,2,262,1,3,0,5
46,4,0,2,134,0,0,0,134,2,3,0,6
45,2,0,2,1273,1,1,2,197,3,3,0,3
59,7,1,1,0,1,0,0,214,3,3,0,5
34,4,1,2,2892,1,1,0,1165,7,3,0,3
33,9,0,1,0,1,0,0,177,2,3,0,5
46,4,2,1,295,1,0,2,141,6,3,0,5
48,0,1,1,292,1,1,0,164,6,3,0,3
31,7,2,1,85,0,0,0,151,1,3,0,6
32,9,1,1,4,0,0,0,145,2,0,0,6
35,1,0,0,-587,1,0,2,111,1,3,0,5
36,1,2,0,367,0,0,0,217,1,0,0,6
52,4,1,2,-1224,1,0,0,253,4,3,0,5
45,4,0,2,959,0,0,2,74,1,3,0,6
34,4,1,2,0,0,0,0,263,2,3,0,6
25,1,1,0,-589,1,0,2,233,1,3,0,5
26,4,2,2,-8,0,0,0,402,2,3,0,6
57,4,1,3,0,0,0,0,585,1,3,0,6
48,4,1,0,247,1,1,2,145,1,3,0,3
48,9,1,3,5543,0,0,2,143,5,3,0,6
32,1,1,0,642,0,1,0,524,1,3,0,4
58,5,1,1,11,0,0,0,270,1,3,0,6
57,4,1,0,-226,1,0,2,272,1,3,0,5
31,2,1,2,5191,0,0,0,187,2,3,0,6
33,1,2,1,-320,0,0,0,268,2,3,0,6
53,2,1,2,2289,1,1,0,183,1,3,0,3
36,0,1,1,725,1,0,0,123,3,0,0,5
32,9,2,2,705,1,0,0,20,4,3,0,5
45,1,1,1,776,1,0,0,232,4,0,0,5
35,10,1,2,816,1,0,0,547,7,3,0,5
41,7,1,1,171,0,0,0,71,9,3,0,6
54,7,1,1,812,0,0,0,113,6,3,0,6
49,7,1,1,823,0,0,0,780,4,3,1,2
28,9,2,1,1453,1,0,0,246,1,1,0,5
24,1,2,3,431,1,0,2,108,12,3,0,5
30,0,2,1,1009,1,0,0,253,1,3,0,5
32,6,1,0,286,1,0,0,175,1,3,0,5
53,2,1,2,22370,1,0,2,106,1,3,0,5
42,1,1,0,2111,1,0,0,86,2,3,0,5
48,1,1,0,5366,1,0,2,248,3,3,0,5
33,9,1,1,181,1,1,1,265,2,3,0,3
31,1,0,1,-452,1,0,2,182,5,3,0,5
56,10,0,0,1770,0,0,0,916,3,3,0,6
58,5,1,0,0,0,0,0,506,1,3,0,6
37,0,2,1,-296,1,0,0,81,1,3,0,5
59,4,1,0,2358,1,0,0,30,1,3,0,5
50,4,2,2,1200,0,0,0,904,3,3,1,2
